"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Switzerland","CHE","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82441212749743","4.15959659049587","4.17060145281164","3.94476495001465","4.15765784460963","4.42067077005611","4.3541289344483","4.49746278455122","4.54416343554335","4.35530555403856","4.30598448882157","4.57505313465646","4.53021044441723","4.63964763542974","","","","",
"Channel Islands","CHI","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05705492338182","8.04582292862952","8.31998934151433","8.76802890034251","9.34489767437797","10.3139171292221","10.6558826604991","12.1072721582824","","","",
"China","CHN","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57916649444442","3.82491905415101","3.81285584862301","4.30268432703376","6.8906064426538","7.70635403904422","9.08159034538926","8.57801803149901","8.66926108411754","8.15325597869537","8.58374051702774","","","",
"Cote d'Ivoire","CIV","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.112210941854497","0.297473150693695","0.453727015196467","0.603699966095977","0.598489645191557","0.739419376949755","0.786660980625894","0.780642626155148","","","",
"Cameroon","CMR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0440572311980521","0.0392292468197677","0.0354766805768857","0.0492035704563879","0.0334483882555115","0.0391553559313471","","","",
"Congo, Rep.","COG","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96853893664425","2.20196698036365","1.89499722657206","2.08925392882584","2.00071705843181","2.0000858486755","2.16290891184714","1.96510112571777","","","",
"Comoros","COM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.163109281127211","","","","","",
"Cabo Verde","CPV","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59541404793149","2.61849352910646","2.98159613043507","3.7918985785924","2.93368450989848","3.05730866116492","3.02838144568174","3.72425943638959","9.15542228885557","12.206759889749","16.2002335616495","16.3721420785526","13.0448760884126","","","",
"Costa Rica","CRI","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14032064101302","3.30903588606415","3.92294634325572","6.10493478048581","5.13231789003995","6.0065656119923","4.71378809561182","3.61341526703555","","","",
"Caribbean small states","CSS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83469604655042","2.0106181104009","1.96669025285851","1.77345540648227","1.94390427684728","2.1800123999837","2.11313307299873","2.26250396969558","2.27523986685504","2.56997241307265","2.46356743429578","2.43473375655596","2.6118879011085","2.86813407725663","2.77451678919193","","","",
"Cuba","CUB","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.892966928679","39.0400370272201","32.2086919870127","20.8012237077881","24.4914760058999","24.5621357416915","22.4407406853284","13.4382925055533","13.7629771109947","13.813949269589","16.6570634738492","16.6223670921613","17.5762745703033","15.3997599849629","13.2649583317332","","","",
"Czechia","CZE","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25012959346561","2.85980352065333","3.07155475389359","2.94101077490359","3.04884009393078","2.89354414264012","2.97198008741653","3.0930955377849","3.42374323639987","3.69531013997469","3.98155185271186","4.48729474887979","4.3910119736713","4.17943947726051","3.79461044001967","","","",
"Germany","DEU","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19462796174533","1.19687192101115","1.21189026172738","1.37013245205753","1.3729515404683","1.3480630923825","1.31115574127341","1.29269339420206","1.26819028599479","1.29550739530008","1.31321109675261","1.33275705077594","1.35347572674395","1.37762171190355","1.35845716868025","","","",
"Djibouti","DJI","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74125712055232","","","",
"Dominica","DMA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7666673635356","16.5576066732172","18.4809650241465","19.4870014322295","16.3838375070526","18.8777053004449","15.1349601392093","12.3099935316947","6.82903245301263","7.73674222676371","6.65234708985882","5.58880570558672","","","",
"Denmark","DNK","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.38932116535404","8.13017400624872","7.26766498691277","4.85543505676047","5.18689530102685","5.06552730414543","4.74158786739526","4.67812300225812","7.13576976225474","8.31090388284046","9.18059035739224","9.87293496566438","10.0162124947254","","","","","",
"Dominican Republic","DOM","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.519946667552135","1.13420082911825","1.25823613893737","1.22913546738338","1.25851323965855","1.39012469550657","1.40722766911366","1.47856736617509","","","","","",
"Algeria","DZA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.188689019292177","0.158544625124911","0.199481682168851","0.192454496229739","0.170339039153928","0.191739038894535","0.309461290154696","0.303755499945527","0.327979309199905","0.311346049419501","0.336151387893455","0.372107583473499","0.353296737480681","","","","","",
"East Asia & Pacific (excluding high income)","EAP","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77179295393704","2.86526008518086","2.85395468127892","3.20180724064892","5.01289622170698","5.57683402480603","6.52565690591605","7.00912866192984","7.08162087795435","6.85201598603736","7.16774633895655","","","",
"Early-demographic dividend","EAR","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.390932583943131","0.423050311621204","0.415678545659","0.399561326725785","0.378007394718689","0.386702023529535","0.412548436311824","0.440255413796448","0.445936822870877","0.485559612274427","0.513948653136285","0.368324150609983","0.393979180815498","0.700360426179351","0.740465144842505","","","",
"East Asia & Pacific","EAS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79046119528996","2.88808042317","2.89912893970319","3.2469876936685","4.89744506579109","5.40725603295282","6.27374764670841","6.80724122410318","6.86215115414349","6.61902752313075","6.90793264362731","","","",
"Europe & Central Asia (excluding high income)","ECA","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.68090104254259","2.70311963636431","2.63430408181455","1.72000791348487","1.76142413361632","1.36623879261284","2.51673735506058","2.6496895667383","2.38183469575771","2.54330641931732","2.55428844661399","2.54196021912492","2.43222308921133","2.4922584693991","2.23474687488875","","","",
"Europe & Central Asia","ECS","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.46789548665406","3.68667362000825","3.36173790860311","2.77893389904928","2.95093392074133","2.95450385015757","3.4231247914474","3.57771004816083","3.50022467882918","3.69007546604387","3.86948254105692","3.91252390465533","4.03449104255936","4.21704881003065","4.21272658122304","","","",
"Ecuador","ECU","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0222361775020258","0.0315556211048852","0.0408368145594012","0.041241171774739","0.048504705052821","0.0440570165457817","0.0516655277988923","0.0522485482575938","0.059672718585249","0.0721762238098805","0.0809906936641873","0.0968653641089533","0.181252079433103","0.227729569565592","0.237559880395807","","","",
"Euro area","EMU","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90869369804272","3.13033396140966","2.8417336061532","2.57766719172263","2.73716938152746","2.73087352754833","2.68066983616172","2.78889933413396","2.80787784740711","2.89674539261689","3.07103399908645","3.19205614564004","3.31523180551835","3.51062730767581","3.34505599591741","","","",
"Eritrea","ERI","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63599920884351","4.46847583110854","3.15924593389172","2.34669691667267","2.39058577022289","2.55953274083574","2.67791879711539","2.88979662576202","2.94944886797695","2.97299615441732","3.20543665722233","3.00478833085862","3.03124348275361","2.96785226682337","2.49540757921522","","","",
